county,town,precinct,office,district,candidate,party,votes
Worcester,,Worcester W06P01,U.S. Senate,,Scott Brown,R,179
Worcester,,Worcester W06P02,U.S. Senate,,Scott Brown,R,276
Worcester,,Worcester W06P03,U.S. Senate,,Scott Brown,R,333
Worcester,,Worcester W06P04,U.S. Senate,,Scott Brown,R,288
Worcester,,Worcester W06P05,U.S. Senate,,Scott Brown,R,493
Worcester,,Worcester W07P01,U.S. Senate,,Scott Brown,R,539
Worcester,,Worcester W07P02,U.S. Senate,,Scott Brown,R,354
Worcester,,Worcester W07P03,U.S. Senate,,Scott Brown,R,520
Worcester,,Worcester W07P04,U.S. Senate,,Scott Brown,R,523
Worcester,,Worcester W07P05,U.S. Senate,,Scott Brown,R,660
Worcester,,Worcester W08P01,U.S. Senate,,Scott Brown,R,206
Worcester,,Worcester W08P02,U.S. Senate,,Scott Brown,R,131
Worcester,,Worcester W08P03,U.S. Senate,,Scott Brown,R,110
Worcester,,Worcester W08P04,U.S. Senate,,Scott Brown,R,226
Worcester,,Worcester W08P05,U.S. Senate,,Scott Brown,R,272
Worcester,,Worcester W09P01,U.S. Senate,,Scott Brown,R,579
Worcester,,Worcester W09P02,U.S. Senate,,Scott Brown,R,605
Worcester,,Worcester W09P03,U.S. Senate,,Scott Brown,R,536
Worcester,,Worcester W09P04,U.S. Senate,,Scott Brown,R,862
Worcester,,Worcester W09P05,U.S. Senate,,Scott Brown,R,829
Worcester,,Worcester W10P01,U.S. Senate,,Scott Brown,R,243
Worcester,,Worcester W10P02,U.S. Senate,,Scott Brown,R,194
Worcester,,Worcester W10P03,U.S. Senate,,Scott Brown,R,112
Worcester,,Worcester W10P04,U.S. Senate,,Scott Brown,R,98
Worcester,,Worcester W10P05,U.S. Senate,,Scott Brown,R,94
Worcester,,,U.S. Senate,,Scott Brown,R,23037
Worcester,,,U.S. Senate,,Scott Brown,R,198262
Worcester,,,U.S. Senate,,Write-ins,,5
Worcester,,Athol ,U.S. Senate,,Write-ins,,3
Worcester,,Athol 2,U.S. Senate,,Write-ins,,3
Worcester,,Athol 3,U.S. Senate,,Write-ins,,0
Worcester,,,U.S. Senate,,Write-ins,,6
Worcester,,Auburn 1,U.S. Senate,,Write-ins,,0
Worcester,,Auburn 2,U.S. Senate,,Write-ins,,0
Worcester,,Auburn 3,U.S. Senate,,Write-ins,,0
Worcester,,Auburn 4,U.S. Senate,,Write-ins,,0
Worcester,,Auburn 5,U.S. Senate,,Write-ins,,1
Worcester,,,U.S. Senate,,Write-ins,,1
Worcester,,Barre 1,U.S. Senate,,Write-ins,,2
Worcester,,Barre 2,U.S. Senate,,Write-ins,,3
Worcester,,,U.S. Senate,,Write-ins,,5
Worcester,,,U.S. Senate,,Write-ins,,0
Worcester,,Blackstone 1,U.S. Senate,,Write-ins,,0
Worcester,,Blackstone 2,U.S. Senate,,Write-ins,,0
Worcester,,Blackstone 3,U.S. Senate,,Write-ins,,0
Worcester,,,U.S. Senate,,Write-ins,,0
Worcester,,,U.S. Senate,,Write-ins,,0
Worcester,,,U.S. Senate,,Write-ins,,1
Worcester,,,U.S. Senate,,Write-ins,,0
Worcester,,Charlton 1,U.S. Senate,,Write-ins,,0
Worcester,,Charlton 2,U.S. Senate,,Write-ins,,0
Worcester,,Charlton 3,U.S. Senate,,Write-ins,,1
Worcester,,Charlton 4,U.S. Senate,,Write-ins,,2
Worcester,,,U.S. Senate,,Write-ins,,3
Worcester,,Clinton 1,U.S. Senate,,Write-ins,,0
Worcester,,Clinton 2,U.S. Senate,,Write-ins,,1
Worcester,,Clinton 3,U.S. Senate,,Write-ins,,1
Worcester,,Clinton 4,U.S. Senate,,Write-ins,,0
Worcester,,,U.S. Senate,,Write-ins,,2
Worcester,,Douglas 1,U.S. Senate,,Write-ins,,0
Worcester,,Douglas 2,U.S. Senate,,Write-ins,,0
Worcester,,Douglas 3,U.S. Senate,,Write-ins,,0
Worcester,,,U.S. Senate,,Write-ins,,0
Worcester,,Dudley 1,U.S. Senate,,Write-ins,,0
Worcester,,Dudley 2,U.S. Senate,,Write-ins,,0
Worcester,,Dudley 3,U.S. Senate,,Write-ins,,0
Worcester,,,U.S. Senate,,Write-ins,,0
Worcester,,,U.S. Senate,,Write-ins,,0
Worcester,,Fitchburg 1A,U.S. Senate,,Write-ins,,0
Worcester,,Fitchburg 1B,U.S. Senate,,Write-ins,,3
Worcester,,Fitchburg 2A,U.S. Senate,,Write-ins,,0
Worcester,,Fitchburg 2B,U.S. Senate,,Write-ins,,0
Worcester,,Fitchburg 3A,U.S. Senate,,Write-ins,,1
Worcester,,Fitchburg 3B,U.S. Senate,,Write-ins,,0
Worcester,,Fitchburg 4A,U.S. Senate,,Write-ins,,0
Worcester,,Fitchburg 4B,U.S. Senate,,Write-ins,,0
Worcester,,Fitchburg 5A,U.S. Senate,,Write-ins,,0
Worcester,,Fitchburg 5B,U.S. Senate,,Write-ins,,1
Worcester,,Fitchburg 6A,U.S. Senate,,Write-ins,,0
Worcester,,Fitchburg 6B,U.S. Senate,,Write-ins,,0
Worcester,,,U.S. Senate,,Write-ins,,5
Worcester,,Gardner 1A,U.S. Senate,,Write-ins,,0
Worcester,,Gardner 1B,U.S. Senate,,Write-ins,,1
Worcester,,Gardner 2A,U.S. Senate,,Write-ins,,0
Worcester,,Gardner 2B,U.S. Senate,,Write-ins,,2
Worcester,,Gardner 3A,U.S. Senate,,Write-ins,,0
Worcester,,Gardner 3B,U.S. Senate,,Write-ins,,2
Worcester,,Gardner 4A,U.S. Senate,,Write-ins,,1
Worcester,,Gardner 4B,U.S. Senate,,Write-ins,,0
Worcester,,Gardner 5A,U.S. Senate,,Write-ins,,1
Worcester,,Gardner 5B,U.S. Senate,,Write-ins,,1
Worcester,,,U.S. Senate,,Write-ins,,8
Worcester,,Grafton 1,U.S. Senate,,Write-ins,,1
Worcester,,Grafton 2,U.S. Senate,,Write-ins,,2
Worcester,,Grafton 3,U.S. Senate,,Write-ins,,3
Worcester,,Grafton 4,U.S. Senate,,Write-ins,,3
Worcester,,Grafton 5,U.S. Senate,,Write-ins,,0
Worcester,,,U.S. Senate,,Write-ins,,9
Worcester,,,U.S. Senate,,Write-ins,,1
Worcester,,,U.S. Senate,,Write-ins,,0
Worcester,,Holden 1,U.S. Senate,,Write-ins,,1
Worcester,,Holden 2,U.S. Senate,,Write-ins,,0
Worcester,,Holden 3,U.S. Senate,,Write-ins,,0
Worcester,,Holden 4,U.S. Senate,,Write-ins,,1
Worcester,,Holden 5,U.S. Senate,,Write-ins,,0
Worcester,,,U.S. Senate,,Write-ins,,2
Worcester,,,U.S. Senate,,Write-ins,,0
Worcester,,,U.S. Senate,,Write-ins,,4
Worcester,,Lancaster 1,U.S. Senate,,Write-ins,,3
Worcester,,Lancaster 2,U.S. Senate,,Write-ins,,1
Worcester,,,U.S. Senate,,Write-ins,,4
Worcester,,Leicester 1,U.S. Senate,,Write-ins,,0
Worcester,,Leicester 2,U.S. Senate,,Write-ins,,4
Worcester,,Leicester 3,U.S. Senate,,Write-ins,,2
Worcester,,Leicester4,U.S. Senate,,Write-ins,,2
Worcester,,,U.S. Senate,,Write-ins,,8
Worcester,,Leominster 1A,U.S. Senate,,Write-ins,,0
Worcester,,Leominster 1B,U.S. Senate,,Write-ins,,0
Worcester,,Leominster 1C,U.S. Senate,,Write-ins,,1
Worcester,,Leominster 2A,U.S. Senate,,Write-ins,,1
Worcester,,Leominster 2B,U.S. Senate,,Write-ins,,0
Worcester,,Leominster 2C,U.S. Senate,,Write-ins,,0
Worcester,,Leominster 3A,U.S. Senate,,Write-ins,,1
Worcester,,Leominster 3B,U.S. Senate,,Write-ins,,0
Worcester,,Leominster 3C,U.S. Senate,,Write-ins,,1
Worcester,,Leominster 4A,U.S. Senate,,Write-ins,,1
Worcester,,Leominster 4B,U.S. Senate,,Write-ins,,0
Worcester,,Leominster 4C,U.S. Senate,,Write-ins,,0
Worcester,,Leominster 5A,U.S. Senate,,Write-ins,,1
Worcester,,Leominster 5B,U.S. Senate,,Write-ins,,1
Worcester,,Leominster 5C,U.S. Senate,,Write-ins,,2
Worcester,,,U.S. Senate,,Write-ins,,9
Worcester,,Lunenburg A,U.S. Senate,,Write-ins,,2
Worcester,,Lunenburg B,U.S. Senate,,Write-ins,,1
Worcester,,Lunenburg C,U.S. Senate,,Write-ins,,2
Worcester,,Lunenburg D,U.S. Senate,,Write-ins,,1
Worcester,,,U.S. Senate,,Write-ins,,6
Worcester,,,U.S. Senate,,Write-ins,,2
Worcester,,Milford 1,U.S. Senate,,Write-ins,,0
Worcester,,Milford 2,U.S. Senate,,Write-ins,,2
Worcester,,Milford 3,U.S. Senate,,Write-ins,,0
Worcester,,Milford 4,U.S. Senate,,Write-ins,,2
Worcester,,Milford 5,U.S. Senate,,Write-ins,,3
Worcester,,Milford 6,U.S. Senate,,Write-ins,,3
Worcester,,Milford 7,U.S. Senate,,Write-ins,,0
Worcester,,Milford 8,U.S. Senate,,Write-ins,,2
Worcester,,,U.S. Senate,,Write-ins,,12
Worcester,,Millbury 1,U.S. Senate,,Write-ins,,0
Worcester,,Millbury 2,U.S. Senate,,Write-ins,,1
Worcester,,Millbury 3,U.S. Senate,,Write-ins,,0
Worcester,,Millbury 4,U.S. Senate,,Write-ins,,0
Worcester,,,U.S. Senate,,Write-ins,,1
Worcester,,,U.S. Senate,,Write-ins,,0
Worcester,,,U.S. Senate,,Write-ins,,0
Worcester,,,U.S. Senate,,Write-ins,,2
Worcester,,Northborough 1,U.S. Senate,,Write-ins,,1
Worcester,,Northborough 2,U.S. Senate,,Write-ins,,2
Worcester,,Northborough 3,U.S. Senate,,Write-ins,,2
Worcester,,Northborough 4,U.S. Senate,,Write-ins,,4
Worcester,,,U.S. Senate,,Write-ins,,9
Worcester,,Northbridge 1,U.S. Senate,,Write-ins,,0
Worcester,,Northbridge 2,U.S. Senate,,Write-ins,,0
Worcester,,Northbridge 3,U.S. Senate,,Write-ins,,0
Worcester,,Northbridge 4,U.S. Senate,,Write-ins,,1
Worcester,,,U.S. Senate,,Write-ins,,1
Worcester,,,U.S. Senate,,Write-ins,,1
Worcester,,Oxford 1,U.S. Senate,,Write-ins,,1
Worcester,,Oxford 2,U.S. Senate,,Write-ins,,0
Worcester,,Oxford 3,U.S. Senate,,Write-ins,,2
Worcester,,Oxford 4,U.S. Senate,,Write-ins,,1
Worcester,,,U.S. Senate,,Write-ins,,4
Worcester,,,U.S. Senate,,Write-ins,,1
Worcester,,,U.S. Senate,,Write-ins,,0
Worcester,,,U.S. Senate,,Write-ins,,0
Worcester,,,U.S. Senate,,Write-ins,,1
Worcester,,Royalston 1,U.S. Senate,,Write-ins,,1
Worcester,,Royalston 2,U.S. Senate,,Write-ins,,0
Worcester,,,U.S. Senate,,Write-ins,,1
Worcester,,Rutland 1,U.S. Senate,,Write-ins,,2
Worcester,,Rutland 2,U.S. Senate,,Write-ins,,3
Worcester,,Rutland 3,U.S. Senate,,Write-ins,,1
Worcester,,,U.S. Senate,,Write-ins,,6
Worcester,,Shrewsbury 1,U.S. Senate,,Write-ins,,1
Worcester,,Shrewsbury 2,U.S. Senate,,Write-ins,,0
Worcester,,Shrewsbury 3,U.S. Senate,,Write-ins,,0
Worcester,,Shrewsbury 4,U.S. Senate,,Write-ins,,0
Worcester,,Shrewsbury 5,U.S. Senate,,Write-ins,,2
Worcester,,Shrewsbury 6,U.S. Senate,,Write-ins,,1
Worcester,,Shrewsbury 7,U.S. Senate,,Write-ins,,1
Worcester,,Shrewsbury 8,U.S. Senate,,Write-ins,,2
Worcester,,Shrewsbury 9,U.S. Senate,,Write-ins,,1
Worcester,,Shrewsbury 10,U.S. Senate,,Write-ins,,0
Worcester,,,U.S. Senate,,Write-ins,,8
Worcester,,Southborough 1,U.S. Senate,,Write-ins,,2
Worcester,,Southborough 2,U.S. Senate,,Write-ins,,0
Worcester,,Southborough 3,U.S. Senate,,Write-ins,,0
Worcester,,,U.S. Senate,,Write-ins,,2
Worcester,,Southbridge 1,U.S. Senate,,Write-ins,,4
Worcester,,Southbridge 2,U.S. Senate,,Write-ins,,1
Worcester,,Southbridge 3,U.S. Senate,,Write-ins,,1
Worcester,,Southbridge 4,U.S. Senate,,Write-ins,,0
Worcester,,Southbridge 5,U.S. Senate,,Write-ins,,0
Worcester,,,U.S. Senate,,Write-ins,,6
Worcester,,Spencer 1,U.S. Senate,,Write-ins,,1
Worcester,,Spencer 2,U.S. Senate,,Write-ins,,2
Worcester,,Spencer 3,U.S. Senate,,Write-ins,,1
Worcester,,Spencer 4,U.S. Senate,,Write-ins,,0
Worcester,,,U.S. Senate,,Write-ins,,4
Worcester,,Sterling 1,U.S. Senate,,Write-ins,,1
Worcester,,Sterling 2,U.S. Senate,,Write-ins,,1
Worcester,,,U.S. Senate,,Write-ins,,2
Worcester,,Sturbridge 1,U.S. Senate,,Write-ins,,2
Worcester,,Sturbridge 2,U.S. Senate,,Write-ins,,1
Worcester,,Sturbridge 3,U.S. Senate,,Write-ins,,0
Worcester,,,U.S. Senate,,Write-ins,,3
Worcester,,Sutton 1,U.S. Senate,,Write-ins,,2
Worcester,,Sutton 2,U.S. Senate,,Write-ins,,1
Worcester,,Sutton 3,U.S. Senate,,Write-ins,,2
Worcester,,,U.S. Senate,,Write-ins,,5
Worcester,,Templeton a,U.S. Senate,,Write-ins,,0
Worcester,,Templeton b,U.S. Senate,,Write-ins,,1
Worcester,,Templeton c,U.S. Senate,,Write-ins,,1
Worcester,,,U.S. Senate,,Write-ins,,2
Worcester,,Upton 1,U.S. Senate,,Write-ins,,2
worcester,,Upton 2,U.S. Senate,,Write-ins,,1
Worcester,,,U.S. Senate,,Write-ins,,3
Worcester,,Uxbridge 1,U.S. Senate,,Write-ins,,1
Worcester,,Uxbridge 2,U.S. Senate,,Write-ins,,0
Worcester,,Uxbridge 3,U.S. Senate,,Write-ins,,1
Worcester,,Uxbridge 4,U.S. Senate,,Write-ins,,1
Worcester,,,U.S. Senate,,Write-ins,,3
Worcester,,Warren A,U.S. Senate,,Write-ins,,2
Worcester,,Warren B,U.S. Senate,,Write-ins,,0
Worcester,,,U.S. Senate,,Write-ins,,2
Worcester,,Webster 1,U.S. Senate,,Write-ins,,1
Worcester,,Webster 2,U.S. Senate,,Write-ins,,0
Worcester,,Webster 3,U.S. Senate,,Write-ins,,2
Worcester,,Webster 4,U.S. Senate,,Write-ins,,1
Worcester,,Webster 5,U.S. Senate,,Write-ins,,1
Worcester,,,U.S. Senate,,Write-ins,,5
Worcester,,West Boylston 1,U.S. Senate,,Write-ins,,2
Worcester,,West Boylston 2,U.S. Senate,,Write-ins,,0
Worcester,,,U.S. Senate,,Write-ins,,2
Worcester,,,U.S. Senate,,Write-ins,,0
Worcester,,Westborough 1,U.S. Senate,,Write-ins,,0
Worcester,,Westborough 2,U.S. Senate,,Write-ins,,1
Worcester,,Westborough 3,U.S. Senate,,Write-ins,,0
Worcester,,Westborough 4,U.S. Senate,,Write-ins,,0
Worcester,,Westborough 5,U.S. Senate,,Write-ins,,1
Worcester,,,U.S. Senate,,Write-ins,,2
Worcester,,Westminster 1,U.S. Senate,,Write-ins,,2
Worcester,,Westminster 2,U.S. Senate,,Write-ins,,2
Worcester,,,U.S. Senate,,Write-ins,,4
Worcester,,Winchendon 1,U.S. Senate,,Write-ins,,1
worcester,,Winchendon 1A,U.S. Senate,,Write-ins,,0
Worcester,,Winchendon 2,U.S. Senate,,Write-ins,,3
Worcester,,Winchendon 3,U.S. Senate,,Write-ins,,2
Worcester,,Winchendon,U.S. Senate,,Write-ins,,6
Worcester,,Worcester W01P01,U.S. Senate,,Write-ins,,1
Worcester,,Worcester W01P02,U.S. Senate,,Write-ins,,3
Worcester,,Worcester W01P03,U.S. Senate,,Write-ins,,1
Worcester,,Worcester W01P04,U.S. Senate,,Write-ins,,1
Worcester,,Worcester W01P05,U.S. Senate,,Write-ins,,1
Worcester,,Worcester W02P01,U.S. Senate,,Write-ins,,2
Worcester,,Worcester W02P02,U.S. Senate,,Write-ins,,1
Worcester,,Worcester W02P03,U.S. Senate,,Write-ins,,2
Worcester,,Worcester W02P04,U.S. Senate,,Write-ins,,1
Worcester,,Worcester W02P05,U.S. Senate,,Write-ins,,1
Worcester,,Worcester W03P01,U.S. Senate,,Write-ins,,2
Worcester,,Worcester W03P02,U.S. Senate,,Write-ins,,0
Worcester,,Worcester W03P03,U.S. Senate,,Write-ins,,0
Worcester,,Worcester W03P04,U.S. Senate,,Write-ins,,0
Worcester,,Worcester W03P05,U.S. Senate,,Write-ins,,0
Worcester,,Worcester W04P01,U.S. Senate,,Write-ins,,0
Worcester,,Worcester W04P02,U.S. Senate,,Write-ins,,2
Worcester,,Worcester W04P03,U.S. Senate,,Write-ins,,0
Worcester,,Worcester W04P04,U.S. Senate,,Write-ins,,1
Worcester,,Worcester W04P05,U.S. Senate,,Write-ins,,1
Worcester,,Worcester W05P01,U.S. Senate,,Write-ins,,3
Worcester,,Worcester W05P02,U.S. Senate,,Write-ins,,1
Worcester,,Worcester W05P03,U.S. Senate,,Write-ins,,0
Worcester,,Worcester W05P04,U.S. Senate,,Write-ins,,0
Worcester,,Worcester W05P05,U.S. Senate,,Write-ins,,3
Worcester,,Worcester W06P01,U.S. Senate,,Write-ins,,0
Worcester,,Worcester W06P02,U.S. Senate,,Write-ins,,1
Worcester,,Worcester W06P03,U.S. Senate,,Write-ins,,2
Worcester,,Worcester W06P04,U.S. Senate,,Write-ins,,0
Worcester,,Worcester W06P05,U.S. Senate,,Write-ins,,2
Worcester,,Worcester W07P01,U.S. Senate,,Write-ins,,1
Worcester,,Worcester W07P02,U.S. Senate,,Write-ins,,3
Worcester,,Worcester W07P03,U.S. Senate,,Write-ins,,2
Worcester,,Worcester W07P04,U.S. Senate,,Write-ins,,4
Worcester,,Worcester W07P05,U.S. Senate,,Write-ins,,0
Worcester,,Worcester W08P01,U.S. Senate,,Write-ins,,0
Worcester,,Worcester W08P02,U.S. Senate,,Write-ins,,1
Worcester,,Worcester W08P03,U.S. Senate,,Write-ins,,2
Worcester,,Worcester W08P04,U.S. Senate,,Write-ins,,2
Worcester,,Worcester W08P05,U.S. Senate,,Write-ins,,2
Worcester,,Worcester W09P01,U.S. Senate,,Write-ins,,3
Worcester,,Worcester W09P02,U.S. Senate,,Write-ins,,1
Worcester,,Worcester W09P03,U.S. Senate,,Write-ins,,0
Worcester,,Worcester W09P04,U.S. Senate,,Write-ins,,1
Worcester,,Worcester W09P05,U.S. Senate,,Write-ins,,1
Worcester,,Worcester W10P01,U.S. Senate,,Write-ins,,2
Worcester,,Worcester W10P02,U.S. Senate,,Write-ins,,2
Worcester,,Worcester W10P03,U.S. Senate,,Write-ins,,1
Worcester,,Worcester W10P04,U.S. Senate,,Write-ins,,4
Worcester,,Worcester W10P05,U.S. Senate,,Write-ins,,2
Worcester,,,U.S. Senate,,Write-ins,,66
Worcester,,,U.S. Senate,,Write-ins,,245
Worcester,,,U.S. Senate,,Blanks,,22
Worcester,,Athol ,U.S. Senate,,Blanks,,14
Worcester,,Athol 2,U.S. Senate,,Blanks,,8
Worcester,,Athol 3,U.S. Senate,,Blanks,,12
Worcester,,,U.S. Senate,,Blanks,,34
Worcester,,Auburn 1,U.S. Senate,,Blanks,,8
Worcester,,Auburn 2,U.S. Senate,,Blanks,,11
Worcester,,Auburn 3,U.S. Senate,,Blanks,,8
Worcester,,Auburn 4,U.S. Senate,,Blanks,,10
Worcester,,Auburn 5,U.S. Senate,,Blanks,,10
Worcester,,,U.S. Senate,,Blanks,,47
Worcester,,Barre 1,U.S. Senate,,Blanks,,6
Worcester,,Barre 2,U.S. Senate,,Blanks,,8
Worcester,,,U.S. Senate,,Blanks,,14
Worcester,,,U.S. Senate,,Blanks,,10
Worcester,,Blackstone 1,U.S. Senate,,Blanks,,6
Worcester,,Blackstone 2,U.S. Senate,,Blanks,,5
Worcester,,Blackstone 3,U.S. Senate,,Blanks,,3
Worcester,,,U.S. Senate,,Blanks,,14
Worcester,,,U.S. Senate,,Blanks,,15
Worcester,,,U.S. Senate,,Blanks,,20
Worcester,,,U.S. Senate,,Blanks,,11
Worcester,,Charlton 1,U.S. Senate,,Blanks,,11
Worcester,,Charlton 2,U.S. Senate,,Blanks,,8
Worcester,,Charlton 3,U.S. Senate,,Blanks,,11
Worcester,,Charlton 4,U.S. Senate,,Blanks,,9
Worcester,,,U.S. Senate,,Blanks,,39
Worcester,,Clinton 1,U.S. Senate,,Blanks,,8
Worcester,,Clinton 2,U.S. Senate,,Blanks,,11
Worcester,,Clinton 3,U.S. Senate,,Blanks,,14
Worcester,,Clinton 4,U.S. Senate,,Blanks,,18
Worcester,,,U.S. Senate,,Blanks,,51
Worcester,,Douglas 1,U.S. Senate,,Blanks,,5
Worcester,,Douglas 2,U.S. Senate,,Blanks,,11
Worcester,,Douglas 3,U.S. Senate,,Blanks,,6
Worcester,,,U.S. Senate,,Blanks,,22
Worcester,,Dudley 1,U.S. Senate,,Blanks,,9
Worcester,,Dudley 2,U.S. Senate,,Blanks,,5
Worcester,,Dudley 3,U.S. Senate,,Blanks,,9
Worcester,,,U.S. Senate,,Blanks,,23
Worcester,,,U.S. Senate,,Blanks,,5
Worcester,,Fitchburg 1A,U.S. Senate,,Blanks,,5
Worcester,,Fitchburg 1B,U.S. Senate,,Blanks,,14
Worcester,,Fitchburg 2A,U.S. Senate,,Blanks,,7
Worcester,,Fitchburg 2B,U.S. Senate,,Blanks,,12
Worcester,,Fitchburg 3A,U.S. Senate,,Blanks,,12
Worcester,,Fitchburg 3B,U.S. Senate,,Blanks,,3
Worcester,,Fitchburg 4A,U.S. Senate,,Blanks,,16
Worcester,,Fitchburg 4B,U.S. Senate,,Blanks,,7
Worcester,,Fitchburg 5A,U.S. Senate,,Blanks,,11
Worcester,,Fitchburg 5B,U.S. Senate,,Blanks,,8
Worcester,,Fitchburg 6A,U.S. Senate,,Blanks,,10
Worcester,,Fitchburg 6B,U.S. Senate,,Blanks,,17
Worcester,,,U.S. Senate,,Blanks,,122
Worcester,,Gardner 1A,U.S. Senate,,Blanks,,11
Worcester,,Gardner 1B,U.S. Senate,,Blanks,,2
Worcester,,Gardner 2A,U.S. Senate,,Blanks,,6
Worcester,,Gardner 2B,U.S. Senate,,Blanks,,4
Worcester,,Gardner 3A,U.S. Senate,,Blanks,,8
Worcester,,Gardner 3B,U.S. Senate,,Blanks,,6
Worcester,,Gardner 4A,U.S. Senate,,Blanks,,8
Worcester,,Gardner 4B,U.S. Senate,,Blanks,,3
Worcester,,Gardner 5A,U.S. Senate,,Blanks,,5
Worcester,,Gardner 5B,U.S. Senate,,Blanks,,5
Worcester,,,U.S. Senate,,Blanks,,58
Worcester,,Grafton 1,U.S. Senate,,Blanks,,7
Worcester,,Grafton 2,U.S. Senate,,Blanks,,7
Worcester,,Grafton 3,U.S. Senate,,Blanks,,9
Worcester,,Grafton 4,U.S. Senate,,Blanks,,9
Worcester,,Grafton 5,U.S. Senate,,Blanks,,14
Worcester,,,U.S. Senate,,Blanks,,46
Worcester,,,U.S. Senate,,Blanks,,12
Worcester,,,U.S. Senate,,Blanks,,51
Worcester,,Holden 1,U.S. Senate,,Blanks,,10
Worcester,,Holden 2,U.S. Senate,,Blanks,,11
Worcester,,Holden 3,U.S. Senate,,Blanks,,12
Worcester,,Holden 4,U.S. Senate,,Blanks,,5
Worcester,,Holden 5,U.S. Senate,,Blanks,,16
Worcester,,,U.S. Senate,,Blanks,,54
Worcester,,,U.S. Senate,,Blanks,,26
Worcester,,,U.S. Senate,,Blanks,,27
Worcester,,Lancaster 1,U.S. Senate,,Blanks,,15
Worcester,,Lancaster 2,U.S. Senate,,Blanks,,15
Worcester,,,U.S. Senate,,Blanks,,30
Worcester,,Leicester 1,U.S. Senate,,Blanks,,8
Worcester,,Leicester 2,U.S. Senate,,Blanks,,18
Worcester,,Leicester 3,U.S. Senate,,Blanks,,16
Worcester,,Leicester4,U.S. Senate,,Blanks,,14
Worcester,,,U.S. Senate,,Blanks,,56
Worcester,,Leominster 1A,U.S. Senate,,Blanks,,11
Worcester,,Leominster 1B,U.S. Senate,,Blanks,,8
Worcester,,Leominster 1C,U.S. Senate,,Blanks,,6
Worcester,,Leominster 2A,U.S. Senate,,Blanks,,7
Worcester,,Leominster 2B,U.S. Senate,,Blanks,,3
Worcester,,Leominster 2C,U.S. Senate,,Blanks,,5
Worcester,,Leominster 3A,U.S. Senate,,Blanks,,6
Worcester,,Leominster 3B,U.S. Senate,,Blanks,,7
Worcester,,Leominster 3C,U.S. Senate,,Blanks,,7
Worcester,,Leominster 4A,U.S. Senate,,Blanks,,3
Worcester,,Leominster 4B,U.S. Senate,,Blanks,,15
Worcester,,Leominster 4C,U.S. Senate,,Blanks,,3
Worcester,,Leominster 5A,U.S. Senate,,Blanks,,8
Worcester,,Leominster 5B,U.S. Senate,,Blanks,,6
Worcester,,Leominster 5C,U.S. Senate,,Blanks,,10
Worcester,,,U.S. Senate,,Blanks,,105
Worcester,,Lunenburg A,U.S. Senate,,Blanks,,6
Worcester,,Lunenburg B,U.S. Senate,,Blanks,,6
Worcester,,Lunenburg C,U.S. Senate,,Blanks,,10
Worcester,,Lunenburg D,U.S. Senate,,Blanks,,9
Worcester,,,U.S. Senate,,Blanks,,31
Worcester,,,U.S. Senate,,Blanks,,21
Worcester,,Milford 1,U.S. Senate,,Blanks,,7
Worcester,,Milford 2,U.S. Senate,,Blanks,,15
Worcester,,Milford 3,U.S. Senate,,Blanks,,12
Worcester,,Milford 4,U.S. Senate,,Blanks,,7
Worcester,,Milford 5,U.S. Senate,,Blanks,,18
Worcester,,Milford 6,U.S. Senate,,Blanks,,11
Worcester,,Milford 7,U.S. Senate,,Blanks,,13
Worcester,,Milford 8,U.S. Senate,,Blanks,,10
Worcester,,,U.S. Senate,,Blanks,,93
Worcester,,Millbury 1,U.S. Senate,,Blanks,,10
Worcester,,Millbury 2,U.S. Senate,,Blanks,,10
Worcester,,Millbury 3,U.S. Senate,,Blanks,,4
Worcester,,Millbury 4,U.S. Senate,,Blanks,,7
Worcester,,,U.S. Senate,,Blanks,,31
Worcester,,,U.S. Senate,,Blanks,,11
Worcester,,,U.S. Senate,,Blanks,,1
Worcester,,,U.S. Senate,,Blanks,,17
Worcester,,Northborough 1,U.S. Senate,,Blanks,,36
Worcester,,Northborough 2,U.S. Senate,,Blanks,,42
Worcester,,Northborough 3,U.S. Senate,,Blanks,,20
Worcester,,Northborough 4,U.S. Senate,,Blanks,,28
Worcester,,,U.S. Senate,,Blanks,,126
Worcester,,Northbridge 1,U.S. Senate,,Blanks,,10
Worcester,,Northbridge 2,U.S. Senate,,Blanks,,12
Worcester,,Northbridge 3,U.S. Senate,,Blanks,,12
Worcester,,Northbridge 4,U.S. Senate,,Blanks,,14
Worcester,,,U.S. Senate,,Blanks,,48
Worcester,,,U.S. Senate,,Blanks,,5
Worcester,,Oxford 1,U.S. Senate,,Blanks,,8
Worcester,,Oxford 2,U.S. Senate,,Blanks,,9
Worcester,,Oxford 3,U.S. Senate,,Blanks,,18
Worcester,,Oxford 4,U.S. Senate,,Blanks,,9
Worcester,,,U.S. Senate,,Blanks,,44
Worcester,,,U.S. Senate,,Blanks,,51
Worcester,,,U.S. Senate,,Blanks,,5
Worcester,,,U.S. Senate,,Blanks,,4
Worcester,,,U.S. Senate,,Blanks,,25
Worcester,,Royalston 1,U.S. Senate,,Blanks,,6
Worcester,,Royalston 2,U.S. Senate,,Blanks,,2
Worcester,,,U.S. Senate,,Blanks,,8
Worcester,,Rutland 1,U.S. Senate,,Blanks,,4
Worcester,,Rutland 2,U.S. Senate,,Blanks,,2
Worcester,,Rutland 3,U.S. Senate,,Blanks,,8
